
 Lista de Imóveis da Caixa;;Data de geração:;19/09/2025;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8444419601849 ;MG ;IPATINGA ;RECANTO ;RUA LAGOA BONITA, N. 60, CASA 60 LT 02 QD 19 ;260.000,00;260.000,00;0.00;Casa, 0.00 de área total, 139.24 de área privativa, 87.95 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419601849
 1444404811810 ;MG ;IPATINGA ;IMBAUBAS ;AVENIDA PALADIUM, N. S/N, Apto 503, LT 08, QD 44 ;219.821,55;214.849,00;0.00;Apartamento, 99.90 de área total, 66.94 de área privativa, 0.00 de área do terreno,  1 qto(s), 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444404811810
 1444407215843 ;MG ;ITABIRA ;CENTRO ; RUA ENGENHARIA ELÉTRICA, N. S/N, LT 31 QD 09 ;116.443,31;185.000,00;37.06;Terreno, 0.00 de área total, 0.00 de área privativa, 450.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407215843
 1444420797192 ;MG ;ITAJUBA ;ANHUMAS ;RUA ALBERTO JOSE PEREIRA, N. 85, LOT CH ELDORADO ;686.833,98;665.000,00;0.00;Casa, 137.08 de área total, 137.08 de área privativa, 200.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444420797192
 8444406912476 ;MG ;ITAPAGIPE ;JERONIMO F COSTA II ; RUA H, N. 102, LT 10 QD 07 ;145.000,00;145.000,00;0.00;Casa, 159.52 de área total, 159.52 de área privativa, 197.60 de área do terreno,  3 qto(s), a.serv, WC, 2 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406912476
 8444426901674 ;MG ;ITATIAIUCU ;CENTRO ;RUA SANTA RITA, N. 130, Apto 201, BL B ;61.192,63;122.000,00;49.85;Apartamento, 0.00 de área total, 50.50 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426901674
 8555533945413 ;MG ;ITATIAIUCU ;SAO FRANCISCO ;RUA SAO PAULO, N. 152, Apto 2, BLOCO D ;41.065,89;78.000,00;47.36;Apartamento, 0.00 de área total, 51.05 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555533945413
 8555530171930 ;MG ;ITATIAIUCU ;CENTRO ; RUA SÃO PAULO, N. 152, Apto 301, BL A ;62.856,87;110.000,00;42.86;Apartamento, 0.00 de área total, 51.05 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555530171930
 8444433210053 ;MG ;ITAUNA ;PARQUE JARDIM SANTANENSE ;RUA ENIO PEREIRA DE CARVALHO, N. 383, Apto 15, BL 04 ;68.787,97;120.000,00;42.68;Apartamento, 47.73 de área total, 45.83 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444433210053
 8787706834465 ;MG ;ITAUNA ;MORRO DO ENGENHO ;AVENIDA SAO JOAO, N. 6961, Apto 301, BL 12, LT 02, QD 38, ZN 03 ;112.420,91;186.000,00;39.56;Apartamento, 0.00 de área total, 49.75 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706834465
 8444426381948 ;MG ;ITAUNA ;GARCIAS ; RUA CANDIDO BERNARDES, N. 264, Apto 03, BL 8, LT 11, QD 03A ;169.544,21;150.000,00;0.00;Apartamento, 56.62 de área total, 50.55 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426381948
 8444429703660 ;MG ;ITUIUTABA ;LAGOA AZUL II ;RUA SALERME JABUR, N. 200, QD 08 LT 27 ;110.199,68;187.000,00;41.07;Casa, 0.00 de área total, 80.00 de área privativa, 160.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444429703660
 8444415848041 ;MG ;ITUIUTABA ;RESIDENCIAL CANAA II ;AVENIDA C-11, N. 241, ;170.000,00;170.000,00;0.00;Casa, 64.92 de área total, 64.93 de área privativa, 200.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415848041
 8444424517028 ;MG ;ITURAMA ;CIDADE NOVA ;RUA JOSE CARNEIRO, N. 595, LT 1 QD 32 ;62.859,15;150.000,00;58.10;Casa, 0.00 de área total, 46.48 de área privativa, 125.07 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424517028
 8444424531896 ;MG ;ITURAMA ;RES CIDADE NOVA ; RUA JOSE CARNEIRO, N. 587, 00, 21P/L15 ;81.628,17;150.000,00;45.59;Casa, 0.00 de área total, 61.32 de área privativa, 149.80 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424531896
 8555530939170 ;MG ;ITURAMA ;RES VERA LÚCIA ELIAS ;RUA 2, N. 131, LT 20 QD 02 ;91.289,20;158.000,00;42.23;Casa, 0.00 de área total, 47.16 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555530939170
 8555531430580 ;MG ;ITURAMA ;PRES VERA LUCIA ELIA ;AVENIDA AVENIDA DOS IMIGRANTES, N. 225, LOT 34 QD 04 ;99.955,89;173.000,00;42.23;Casa, 0.00 de área total, 45.16 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555531430580
 8444425356346 ;MG ;ITURAMA ;ALEXANDRITA ; RUA VINTE E QUATRO, N. S/N, LOTE 01, QUADRA 81 ;21.493,69;37.000,00;41.91;Terreno, 0.00 de área total, 0.00 de área privativa, 218.75 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425356346
 8444426353723 ;MG ;ITURAMA ;RES ALVORADA ; RUA CACILDO QUEIROZ DE FREITAS, N. 81, QD03 LT08 ;100.000,00;100.000,00;0.00;Casa, 38.92 de área total, 38.92 de área privativa, 141.93 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426353723
 8444432025570 ;MG ;ITURAMA ;CENTRO ; RUA CURITIBA, N. 244, QUADRA08 LOTE 01 ;172.410,83;170.000,00;0.00;Casa, 50.97 de área total, 50.97 de área privativa, 128.86 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444432025570
 1444407308221 ;MG ;JABOTICATUBAS ;RESERVA REAL  UNIDAD ;QUADRA 2, N. SN, LT01 ;98.917,08;270.000,00;63.37;Terreno, 0.00 de área total, 0.00 de área privativa, 1060.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407308221
 1444404879937 ;MG ;JABOTICATUBAS ;CENTRO ;RUA QUARTO DE MILHA, N. 0, LT 08, QD 18 ;112.485,83;283.418,49;60.32;Terreno, 0.00 de área total, 0.00 de área privativa, 1014.85 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444404879937
 1444403631788 ;MG ;JABOTICATUBAS ;RES REAL UN GOLFE ;QUADRA 40 LT 02, N. SN, LT.02 QD.42 ;69.171,83;125.000,00;44.67;Terreno, 0.00 de área total, 0.00 de área privativa, 1230.37 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444403631788
 1444407150741 ;MG ;JABOTICATUBAS ;CENTRO ;LOTE 02, N. SN, QD 16 ;60.392,76;100.000,00;39.61;Terreno, 0.00 de área total, 0.00 de área privativa, 1046.59 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407150741
 10154124 ;MG ;JAIBA ;PIONEIRO ;RUA ONZE, QD 32, LT 08 ;49.365,26;175.000,00;71.80;Terreno, 0.00 de área total, 0.00 de área privativa, 355.80 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10154124
 8444405021802 ;MG ;JAIBA ;JARDINS I ; RUA 03, N. 583, LT 41, QD 15 ;117.910,67;106.000,00;0.00;Casa, 60.00 de área total, 60.00 de área privativa, 312.50 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405021802
 8555539235370 ;MG ;JANUARIA ;LIBERDADE ;RUA  I, N. SN, QD G LT 31 ;53.886,68;116.000,00;53.55;Casa, 0.00 de área total, 51.39 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555539235370
 1444405894352 ;MG ;JANUARIA ;CENTRO ;RUA JOAO MARTINS CALANGO, N. 75, . ;282.341,11;544.000,00;48.10;Terreno, 0.00 de área total, 0.00 de área privativa, 2951.70 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444405894352
 8555538672300 ;MG ;JANUARIA ;LOTEAMENTO LIBERDADE ; RUA B, N. SN, QD G LT 53 ;68.787,97;120.000,00;42.68;Casa, 0.00 de área total, 51.39 de área privativa, 200.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555538672300
 8555537729618 ;MG ;JANUARIA ;LOTEAMENTO LIBERDADE ; RUA I, N. SN, QD G, LT 34 ;110.000,00;110.000,00;0.00;Casa, 51.39 de área total, 51.39 de área privativa, 200.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555537729618
 1555529441106 ;MG ;JEQUITAI ;CENTRO ;RUA CEL VICENTE NUNES AZEVEDO, N. 45, . ;265.732,81;512.000,00;48.10;Casa, 0.00 de área total, 210.85 de área privativa, 314.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555529441106
 1444418955070 ;MG ;JESUANIA ;POR DO SOL ;RUA RICARDO FERNADES CARLOS, N. 79, QD B, LT 04 ;118.961,00;189.000,00;37.06;Casa, 0.00 de área total, 76.64 de área privativa, 193.89 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444418955070
 1444404408322 ;MG ;JOAO MONLEVADE ;BAIRRO DE LOURDES ;RUA TEOFILO OTONI, N. 127, Apto 03, ;99.743,11;161.500,00;38.24;Apartamento, 89.69 de área total, 59.69 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444404408322
 1444407198787 ;MG ;JOAO MONLEVADE ;SATELITE ;RUA MARANHAO, N. 118, ;181.000,00;181.000,00;0.00;Casa, 154.25 de área total, 154.25 de área privativa, 196.39 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407198787
 8444408391465 ;MG ;JUATUBA ;CIDADE SATELIT ;R JOSE MARIA ALECRIM, N. 37, CASA 03 ;121.184,91;200.500,00;39.56;Casa, 0.00 de área total, 53.40 de área privativa, 120.00 de área do terreno, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408391465
 8555526629285 ;MG ;JUATUBA ;GRANJAS ALVORADA ; RUA PROFESSOR GERALDO ALVES DE OLIVEIRA, N. 2455, Apto 10, BL.05 LOTE 01-A QD. 17 VG. 82 ;145.000,00;145.000,00;0.00;Apartamento, 45.83 de área total, 45.83 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555526629285
 1555528412021 ;MG ;JUATUBA ;DIAMANTINA ;RUA PARACAJU, N. SN, QD 12 LT 12 ;47.469,82;35.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 360.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555528412021
 8555514545987 ;MG ;JUIZ DE FORA ;SANTA LUZIA ;RUA TRES ILHAS, N. 362, CASA 1 FUNDOS ;85.830,99;245.000,00;64.97;Outros, 0.00 de área total, 63.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555514545987
 8444409817512 ;MG ;JUIZ DE FORA ;NOSSA SENHORA DE FATIMA ;RUA CELINA MARIA RIBEIRO, N. 105, LT05 QD ;418.016,28;1.141.000,00;63.37;Casa, 0.00 de área total, 312.50 de área privativa, 348.00 de área do terreno,  3 qto(s), WC, 1 sala(s), 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409817512
 10174933 ;MG ;JUIZ DE FORA ;ALTO DOS PASSOS ;RUA DOM SILVERIO, N. 432, UNIDADES 432 E 436 ;1.746.313,99;4.400.000,00;60.32;Terreno, 0.00 de área total, 0.00 de área privativa, 4864.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10174933
 8444405644532 ;MG ;JUIZ DE FORA ;SAO PEDRO ;RUA B1, N. SN, LT 57A QD 02A ;97.036,03;230.000,00;57.82;Casa, 0.00 de área total, 82.16 de área privativa, 87.50 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405644532
 8444427910642 ;MG ;JUIZ DE FORA ;BARBOSA LAGE ;AVENIDA JOSE ESTEVAO, N. 140, Apto 301, BL D ;51.951,82;109.000,00;52.34;Apartamento, 0.00 de área total, 50.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444427910642
 8444406222704 ;MG ;JUIZ DE FORA ;NOSSA SENHORA APARECIDA ;RUA CAPITAO BICALHO, N. 630, CASA 201 ;63.095,78;128.522,28;50.91;Casa, 0.00 de área total, 36.95 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406222704
 8444409112950 ;MG ;JUIZ DE FORA ;JARDIM NATAL ;RUA FELIPPE JOSE, N. 175, CS 103 ;107.415,81;212.500,00;49.46;Casa, 0.00 de área total, 88.87 de área privativa, 395.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409112950
 8787702731025 ;MG ;JUIZ DE FORA ;MARILANDIA ;RUA DAS MARCASSITAS, N. 260, Apto 1007, LT 27B TORRE I ;98.874,29;193.000,00;48.77;Apartamento, 0.00 de área total, 58.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702731025
 8555534746988 ;MG ;JUIZ DE FORA ;JOQUEI CLUBE ;RUA AREA C3B ATUALMENTE R SYLVIO RIBEIRO ARAGAO, N. 260, Apto 503, BL 07 ;100.483,74;190.000,00;47.12;Apartamento, 0.00 de área total, 65.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555534746988
 8555535944090 ;MG ;JUIZ DE FORA ;PREVIDENCIARIOS ;RUA PROFESSOR IRINEU JOSE DE PAULA, N. 200, Apto 610, QD F, TR 01 ;86.382,87;160.216,14;46.09;Apartamento, 0.00 de área total, 40.11 de área privativa, 0.01 de área do terreno, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555535944090
 8787712581930 ;MG ;JUIZ DE FORA ;AEROPORTO ;AVENIDA ENGENHEIRO VALDIR PEDRO MONACHESI, N. 1400, Apto 102, .TORRE II ;113.522,94;208.692,56;45.61;Apartamento, 0.00 de área total, 45.63 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712581930
 8787703166780 ;MG ;JUIZ DE FORA ;BARBOSA LAGE ;AVENIDA GARCIA RODRIGUES PAES, N. 16701, Apto 803, T.3 . ;87.155,84;159.000,00;45.19;Apartamento, 0.00 de área total, 71.98 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703166780
 8787703169207 ;MG ;JUIZ DE FORA ;BARBOSA LAGE ;AVENIDA GARCIA RODRIGUES PAES, N. 16701, Apto 109, TORRE III. VG 208 ;80.091,33;144.000,00;44.39;Apartamento, 0.00 de área total, 44.80 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703169207
 8787701276197 ;MG ;JUIZ DE FORA ;SAO GERALDO ;AVENIDA DARCY VARGAS, N. 1832, Apto 711, AP 711, TORRE II ;68.787,97;120.000,00;42.68;Apartamento, 63.41 de área total, 63.41 de área privativa, 0.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701276197
 8787704756777 ;MG ;JUIZ DE FORA ;SÃO CLEMENTE ;RUA DAS MARCASSITAS, N. 260, Apto 809, TORRE VII ;105.155,91;182.000,00;42.23;Apartamento, 0.00 de área total, 44.00 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704756777
 8787701807575 ;MG ;JUIZ DE FORA ;SAO GERALDO ;AVENIDA DARCY VARGAS, N. 1832, Apto 812, 812, II ;103.005,29;178.277,80;42.23;Apartamento, 0.00 de área total, 63.41 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701807575
 8787704100189 ;MG ;JUIZ DE FORA ;SÃO CLEMENTE ;RUA DAS MARCASSITAS, N. 260, Apto 505, TORRE I ;90.746,77;155.000,00;41.46;Apartamento, 92.16 de área total, 45.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704100189
 8787702888170 ;MG ;JUIZ DE FORA ;BARBOSA LAGE ;AVENIDA GARCIA RODRIGUES PAES, N. 16701, Apto 703, TORRE II ;86.063,06;147.000,00;41.46;Apartamento, 0.00 de área total, 71.97 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702888170
 8787701687197 ;MG ;JUIZ DE FORA ;FRANCISCO BERNARDINO ;ESTRADA FAZENDA VILLACA, N. 100, Apto 209, TORRE LL ;87.819,45;150.000,00;41.46;Apartamento, 74.12 de área total, 38.60 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701687197
 8444428095047 ;MG ;JUIZ DE FORA ;SAO PEDRO ;RUA EUCLIDES PEZARINI, N. 215, Apto 404, BL Q ;87.819,45;150.000,00;41.46;Apartamento, 47.78 de área total, 47.78 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444428095047
 8787700990031 ;MG ;JUIZ DE FORA ;SAO GERALDO ;AVENIDA DARCY VARGAS, N. 1832, Apto 908, TORRE II 7C PASSAGEM 133 ;88.945,05;151.922,58;41.46;Apartamento, 0.00 de área total, 69.41 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700990031
 8787710011613 ;MG ;JUIZ DE FORA ;PARQUE JARDIM DA SERRA ;RUA FLORIANOPOLIS, N. 484, Apto 311, TORRE I LT 39/40 QD D ;83.721,21;143.000,00;41.46;Apartamento, 45.00 de área total, 59.81 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710011613
 8787710172803 ;MG ;JUIZ DE FORA ;PARQUE JARDIM DA SERRA ;RUA FLORIANOPOLIS, N. 484, Apto 110, TORRE I QD D LT 01 ;84.892,14;145.000,00;41.46;Apartamento, 60.86 de área total, 50.51 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710172803
 8787708705379 ;MG ;JUIZ DE FORA ;PARQUE INDEPENDENCIA III ; RUA L, N. 26, Apto 201, GARAGEM 01 PAV 01 QD B ;84.306,67;144.000,00;41.46;Apartamento, 50.00 de área total, 50.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708705379
