
 Lista de Imóveis da Caixa;;Data de geração:;19/09/2025;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 1787701646077 ;SP ;SAO PAULO ;JARDIM BELA VISTA (ZONA NORTE) ;RUA OITO LOTEAMENTO RESERVA RAPOSO, N. 8312, Apto 11, TORRE B ;277.154,52;265.000,00;0.00;Apartamento, 65.61 de área total, 46.63 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787701646077
 1444408258716 ;SP ;SAO PAULO ;JARDIM HELENA ;RUA CONCEICAO DE MINAS, N. 18, ;383.321,74;366.194,54;0.00;Casa, 78.74 de área total, 78.74 de área privativa, 88.44 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444408258716
 8555538660077 ;SP ;SAO PAULO ;JARDIM BOA VISTA (ZONA OESTE) ;RUA KENKITI SHIMOMOTO, N. 1500, Apto 22, PAV 2, BL 4 ;210.312,47;200.000,00;0.00;Apartamento, 69.77 de área total, 38.72 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555538660077
 1444415088944 ;SP ;SAO PAULO ;13 SUBD BUTANTA ;RODOVIA RAPOSO TAVARES, N. 8760, Apto 61, ED AÇAI ;255.692,52;243.000,00;0.00;Apartamento, 83.67 de área total, 45.42 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444415088944
 8787713073598 ;SP ;SAO PAULO ;PARQUE SAO LOURENCO ;RUA FORTE DA RIBEIRA, N. 250, Apto 71, PAV 7 BL 4 ;205.341,75;195.000,00;0.00;Apartamento, 61.28 de área total, 41.56 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713073598
 8787709642290 ;SP ;SAO PAULO ;JARDIM MARIA DUARTE ;ESTRADA DOS MIRANDAS, N. 315, Apto 27, BL 02 ;225.666,93;214.000,00;0.00;Apartamento, 67.16 de área total, 42.10 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709642290
 8787706721806 ;SP ;SAO PAULO ;VILA MATILDE ;AVENIDA OSVALDO VALLE CORDEIRO, N. 1240, Apto 88, TR 2 ;221.920,77;210.000,00;0.00;Apartamento, 58.63 de área total, 41.19 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706721806
 1444411062223 ;SP ;SAO PAULO ;VILA MAZZEI ;RUA DOS MARACUJAS, N. 497, ;677.392,00;640.900,00;0.00;Casa, 255.00 de área total, 220.00 de área privativa, 195.20 de área do terreno,  3 qto(s), a.serv, WC, WC Emp, 2 sala(s), DCE, cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444411062223
 8444413041183 ;SP ;SAO PAULO ;JARDIM SANTA TEREZINHA (ZONA LESTE) ;RUA DEMERVAL DA FONSECA, N. 351, Apto 74, ;233.226,16;220.000,00;0.00;Apartamento, 101.31 de área total, 55.19 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444413041183
 8787715418762 ;SP ;SAO PAULO ;VILA NOVA CURUCA ;RUA OSORIO FRANCO VILHENA, N. 1260, Apto 1601, TORRE A ;222.840,12;210.000,00;0.00;Apartamento, 46.08 de área total, 32.46 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787715418762
 1444419162006 ;SP ;SAO PAULO ;SANTANA ;RUA FREI VICENTE DO SALVADOR, N. 367, Apto 114, BL 2 ;1.009.081,64;950.000,00;0.00;Apartamento, 0.00 de área total, 153.96 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444419162006
 1444419006950 ;SP ;SAO PAULO ;ITAQUERA ;RUA TOLEDO CASTELANOS, N. 165, LT 19 QD 13 JD N SRA DO CARMO ;1.710.666,86;1.605.963,18;0.00;Casa, 253.31 de área total, 253.31 de área privativa, 295.00 de área do terreno,  4 qto(s), a.serv, WC, WC Emp, 2 sala(s), 1 lavabo(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444419006950
 8787706227933 ;SP ;SAO PAULO ;BUTANTA ;RUA SANTA AMELIA, N. 141, Apto 65, BL 07 ;217.776,31;203.938,22;0.00;Apartamento, 62.44 de área total, 41.56 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706227933
 8787714228048 ;SP ;SAO PAULO ;13 DIST BUTANTA ;RUA MARCO GIANNINI, N. 237, Apto 68, SUBCOND 1 BL 4 QD P VILA JAGUARE ;239.746,70;224.273,55;0.00;Apartamento, 0.00 de área total, 41.56 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787714228048
 1787701976425 ;SP ;SAO PAULO ;ITAQUERA ;RUA AUGUSTO CARLOS BAUMAN, N. 266, Apto 311, TR. A ;238.427,77;223.000,00;0.00;Apartamento, 45.38 de área total, 32.46 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787701976425
 8787708676816 ;SP ;SAO PAULO ;JARDIM DO LAGO ;RUA EMILIA PILON, N. 47, Apto 33, PAV 3 BL 2 ;218.336,27;204.000,00;0.00;Apartamento, 70.05 de área total, 40.20 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708676816
 8787709187061 ;SP ;SAO PAULO ;CIDADE SATELITE SANTA BARBARA ;RUA DAS ESTRELAS, N. 998, Apto 801, TORRE A, NO DISTRITO DE ITAQUERA ;235.945,73;220.000,00;0.00;Apartamento, 75.66 de área total, 35.23 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709187061
 8787713627372 ;SP ;SAO PAULO ;IPIRANGA ;RUA BARAO DE RESENDE, N. 51, Apto 611, TORRE  1 ;257.386,86;240.000,00;0.00;Apartamento, 51.54 de área total, 35.12 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713627372
 1787700851238 ;SP ;SAO PAULO ;31 SUBD DE PIRITUBA ;AVENIDA APARECIDA DO RIO NEGRO, N. 33, Apto 604, TORRE 02 VG  173 ;311.375,00;290.000,00;0.00;Apartamento, 89.45 de área total, 43.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787700851238
 1787701712770 ;SP ;SAO PAULO ;JARDIM IRIS ;AVENIDA APARECIDA DO RIO NEGRO, N. 33, Apto 1301, TORRE 01 ;311.375,00;290.000,00;0.00;Apartamento, 89.80 de área total, 42.74 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787701712770
 8787711043519 ;SP ;SAO PAULO ;JARDIM GILDA MARIA ;RUA MARIO REGALLO PEREIRA, N. 128, Apto 28, BL 05 SUBCOND 02 ;219.208,38;204.000,00;0.00;Apartamento, 61.70 de área total, 41.56 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711043519
 1787701969925 ;SP ;SAO PAULO ;BELENZINHO ;RUA SIQUEIRA BUENO, N. 668, Apto 1102, TORRE  2 ;296.232,45;275.000,00;0.00;Apartamento, 47.98 de área total, 37.22 de área privativa, 0.00 de área do terreno,  2 qto(s).;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787701969925
 8555538580294 ;SP ;SAO PAULO ;JARDIM BOA VISTA (ZONA OESTE) ;RUA KENKITI SHIMOMOTO, N. 1500, Apto 01, BL 04 ;210.081,90;195.000,00;0.00;Apartamento, 69.77 de área total, 38.72 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555538580294
 8787703670348 ;SP ;SAO PAULO ;BUTANTA ;RUA KENKITI SHIMOMOTO, N. 1100, Apto 28, BL 01 ;220.997,89;205.000,00;0.00;Apartamento, 74.30 de área total, 41.56 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703670348
 8444413608760 ;SP ;SAO PAULO ;CONJUNTO HABITACIONAL SANTA ETELVINA II ;RUA IGARAPE DA MISSAO, N. 373, Apto 43 B, ;124.397,98;115.000,00;0.00;Apartamento, 48.42 de área total, 42.28 de área privativa, 0.00 de área do terreno,  1 qto(s).;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444413608760
 8444414906196 ;SP ;SAO PAULO ;JARAGUA ;AVENIDA AMADOR AGUIAR, N. 1058, Apto 307, BLOCO 01 ;204.960,35;189.000,00;0.00;Apartamento, 51.07 de área total, 41.17 de área privativa, 0.00 de área do terreno,  1 qto(s), 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444414906196
 8787713758060 ;SP ;SAO PAULO ;VILA CURUCA ;RUA OSORIO FRANCO VILHENA, N. 1193, Apto 1303, GL U DIST DE SÃO MIGUEL PAULISTA ;225.555,20;208.000,00;0.00;Apartamento, 41.12 de área total, 32.48 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713758060
 8555537297246 ;SP ;SAO PAULO ;JARDIM DOM JOSE ;RUA ACOMAYO, N. 180, Apto 44, PAV 4, BL 7 ;189.023,95;174.000,00;0.00;Apartamento, 0.00 de área total, 38.72 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555537297246
 8787717108230 ;SP ;SAO PAULO ;JARDIM MIRANTE ;RUA LUIZ GRASSMANN, N. 37, Apto 1407, ;228.959,87;210.000,00;0.00;Apartamento, 37.81 de área total, 26.23 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787717108230
 8444406833975 ;SP ;SAO PAULO ;SAUDE ;AVENIDA MIGUEL ESTEFNO, N. 1973, Apto 54, BL 04 ;305.584,08;280.000,00;0.00;Apartamento, 78.52 de área total, 49.86 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406833975
 1444407813562 ;SP ;SAO PAULO ;PARQUE MANDAQUI ;RUA JOSE JERONIMO VASCONCELOS, N. 94, SOBRADO ;645.801,67;591.000,00;0.00;Casa, 134.32 de área total, 134.32 de área privativa, 112.74 de área do terreno,  3 qto(s).;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407813562
 8787712727144 ;SP ;SAO PAULO ;TAIPAS ;AVENIDA DOUTOR FELIPE PINEL, N. 3581, Apto 108, TR. B ;198.964,85;182.000,00;0.00;Apartamento, 45.22 de área total, 32.18 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712727144
 8787712509848 ;SP ;SAO PAULO ;BUTANTA ;RUA MARCO GIANNINI, N. 237, Apto 27, BL 4, SUBCONDOMINIO 1 ;219.280,04;200.000,00;0.00;Apartamento, 59.57 de área total, 40.20 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712509848
 8787713731730 ;SP ;SAO PAULO ;VILA NORMA ;AVENIDA SAO MIGUEL, N. 8184, Apto 1024, ;230.355,55;210.000,00;0.00;Apartamento, 52.83 de área total, 34.83 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713731730
 8787711228519 ;SP ;SAO PAULO ;BUTANTA ;RUA MARIO REGALLO PEREIRA, N. 128, Apto 71, BL 06 ;239.616,13;218.000,00;0.00;Apartamento, 72.33 de área total, 41.56 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711228519
 8787713425206 ;SP ;SAO PAULO ;COLONIA (ZONA LESTE) ;RUA TOMOICHI SHIMIZU, N. 191, Apto 209, HIS-2 TORRE- B ;196.194,89;178.500,00;0.00;Apartamento, 55.55 de área total, 32.48 de área privativa, 0.00 de área do terreno,  2 qto(s).;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713425206
 8444420865188 ;SP ;SAO PAULO ;JARDIM MIRIAM ;RUA MANUEL ALVARES PIMENTEL, N. 629, CASA 92 ;246.329,96;224.000,00;0.00;Casa, 88.97 de área total, 50.69 de área privativa, 30.60 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444420865188
 8787712417110 ;SP ;SAO PAULO ;JARDIM LEME ;RUA NAZARE MENEZES, N. 727, Apto 208, ;216.588,11;196.627,08;0.00;Apartamento, 43.33 de área total, 43.33 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712417110
 1787701166822 ;SP ;SAO PAULO ;VILA NORMA ;AVENIDA SAO MIGUEL, N. 8184, Apto 1315, ;231.423,62;210.000,00;0.00;Apartamento, 52.35 de área total, 34.51 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787701166822
 8787704785700 ;SP ;SAO PAULO ;PARQUE REBOUCAS ;RUA CARLOS MAGALHAES, N. 400, Apto 41, TORRE 4 ;307.553,00;278.813,15;0.00;Apartamento, 102.42 de área total, 42.64 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704785700
 8787711464816 ;SP ;SAO PAULO ;CIDADE LIDER ;RUA SERRANA, N. 511, Apto 410, TORRE C ;236.067,03;214.000,00;0.00;Apartamento, 64.11 de área total, 40.72 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711464816
 1444401636529 ;SP ;SAO PAULO ;JARDIM SARAH ;RUA LEYLA HADDAD, N. 220, LT 11-B QD F 13ª SUBD BUTANTA ;502.671,05;455.000,00;0.00;Casa, 132.00 de área total, 132.00 de área privativa, 130.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444401636529
 1787701455441 ;SP ;SAO PAULO ;BELA VISTA ;RUA SANTO ANTONIO, N. 814,816, Apto 1206, PAV 12 ;313.259,84;283.000,00;0.00;Apartamento, 43.11 de área total, 32.13 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787701455441
 8555531517414 ;SP ;SAO PAULO ;JARDIM DO LAGO ;RUA CLEMENTE BERNINI, N. 160, Apto 28, TIPOB PAV02 BL02 ;264.758,00;239.000,00;0.00;Apartamento, 0.00 de área total, 46.89 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555531517414
 8787712258764 ;SP ;SAO PAULO ;JARDIM PROMISSAO ;RUA PROFESSOR SORIANO MAGALHAES, N. 337, Apto 508, PAV 5, SUBCONDOMINIO 1, BL 1 ;227.596,49;205.000,00;0.00;Apartamento, 55.18 de área total, 34.99 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712258764
 8787719003184 ;SP ;SAO PAULO ;DISTRITO DE ITAQUERA ;RUA GOIATA, N. 232, Apto 807, TORRE 2 ;255.535,56;230.000,00;0.00;Apartamento, 58.37 de área total, 41.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787719003184
 10215730 ;SP ;SAO PAULO ;LAUZANE PAULISTA ;RUA SOUSA LOPES, N. 65, Apto 123, 1 DEPÓSITO ;900.000,00;810.000,00;0.00;Apartamento, 0.00 de área total, 120.18 de área privativa, 0.00 de área do terreno, 3 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10215730
 8787716508269 ;SP ;SAO PAULO ;PARAISOPOLIS ;RUA CLEMENTINE BRENNE, N. 377, Apto 54, TORRE 2 ;275.437,32;247.000,00;0.00;Apartamento, 55.85 de área total, 55.85 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787716508269
 8787712090847 ;SP ;SAO PAULO ;CHACARA MARIA TRINDADE ;RUA ENEAS CAMARGO, N. 388, Apto 73, BL 01 ;184.046,00;165.000,00;0.00;Apartamento, 66.80 de área total, 40.20 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712090847
 1444417849292 ;SP ;SAO PAULO ;JARDIM ESMERALDA ;RUA ALDO SAMARAO GUIMARAES FILHO, N. 16, ;860.560,91;766.000,00;0.00;Casa, 149.90 de área total, 119.90 de área privativa, 129.90 de área do terreno,  3 qto(s), a.serv, WC, WC Emp, 1 sala(s), 1 lavabo(s), DCE, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444417849292
 8787719633340 ;SP ;SAO PAULO ;PARAISOPOLIS ;RUA CLEMENTINE BRENNE, N. 377, Apto 83, TORRE 01 13º SUBD BUTANTA ;326.140,98;290.000,00;0.00;Apartamento, 55.85 de área total, 36.29 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787719633340
 8787715717301 ;SP ;SAO PAULO ;CAMBUCI ;RUA JOSE BENTO, N. 410, Apto 901, ;267.899,72;237.632,04;0.00;Apartamento, 0.00 de área total, 32.57 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787715717301
 8787710737576 ;SP ;SAO PAULO ;VILA SANTOS ;RUA ITAMBU, N. 118, Apto 46,  BL 02 ;228.588,66;202.000,00;0.00;Apartamento, 63.35 de área total, 42.12 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710737576
 1787701070680 ;SP ;SAO PAULO ;GUAIANAZES ;RUA TOMOICHI SHIMIZU, N. 420, Apto 304, TORRE 2 VG 20 ;237.723,75;210.000,00;0.00;Apartamento, 91.84 de área total, 43.40 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787701070680
 8787715688786 ;SP ;SAO PAULO ;BUTANTA ;RUA ADHERBAL STRESSER, N. 247, Apto 1003, TORRE 2 ;283.121,66;250.000,00;0.00;Apartamento, 90.67 de área total, 41.10 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787715688786
 8787714229621 ;SP ;SAO PAULO ;PIRITUBA ;RUA SAO FRANCISCO DE ASSIS, N. 811, Apto 607, ;202.908,27;179.000,00;0.00;Apartamento, 34.96 de área total, 25.44 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787714229621
 8787708588402 ;SP ;SAO PAULO ;JARDIM DO LAGO ;RUA SANTA AMELIA, N. 190, Apto 21, BL 04 ;217.931,88;191.000,00;0.00;Apartamento, 70.12 de área total, 41.56 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708588402
 8787714652095 ;SP ;SAO PAULO ;JARDIM PEDRA BRANCA ;RUA JUA MIRIM, N. 385, Apto 2002, TORRE A ;228.985,72;200.000,00;0.00;Apartamento, 58.38 de área total, 32.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787714652095
 1444423500883 ;SP ;SAO PAULO ;VILA LUCIA ;RUA JORNALISTA AMERICO ARIZA, N. 46, ;1.791.517,00;1.561.000,00;0.00;Prédio, 268.20 de área total, 268.20 de área privativa, 422.25 de área do terreno,  2 qto(s).;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444423500883
 1444418903738 ;SP ;SAO PAULO ;JARDIM BRITANIA ;RUA ELISA DINA, N. 111, ;885.619,80;770.000,00;0.00;Casa, 384.50 de área total, 384.50 de área privativa, 300.00 de área do terreno,  3 qto(s), a.serv, WC, WC Emp, 2 sala(s), DCE, cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444418903738
 1787701665870 ;SP ;SAO PAULO ;TAIPAS ;AVENIDA DOUTOR FELIPE PINEL, N. 3581, Apto 810, TR. B, QD 9. ;212.911,38;185.000,00;0.00;Apartamento, 40.64 de área total, 32.20 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787701665870
